PAR ID,SUB,PRED,OBJ
41007447-3,jaffray_piers_woodriff,place of birth,virginia
41007447-5,jaffray_piers_woodriff,place of birth,virginia
41007447-6,jaffray_piers_woodriff,place of birth,virginia
41007447-6,jaffray_piers_woodriff,place of birth,virginia
41007447-9,jaffray_piers_woodriff,place of birth,virginia
41007447-9,jaffray_piers_woodriff,place of birth,virginia
41080354-3,oliver_günther,place of birth,stuttgart
41080354-3,oliver_günther,place of birth,stuttgart
41080354-5,oliver_günther,place of birth,stuttgart
41080354-5,oliver_günther,place of birth,stuttgart
41344967-3,leif_kobbelt,place of birth,cologne
41344967-3,leif_kobbelt,place of birth,cologne
41344967-3,leif_kobbelt,place of birth,cologne
41344967-3,leif_kobbelt,place of birth,cologne
41344967-4,leif_kobbelt,place of birth,cologne
41344967-5,leif_kobbelt,place of birth,cologne
41344967-5,leif_kobbelt,place of birth,cologne
41344967-5,leif_kobbelt,place of birth,cologne
41380329-3,saurabh,place of birth,new_delhi
41392746-2,melvin,place of birth,troy
41397540-3,ashutosh_sharma,place of birth,chemical
41397540-3,ashutosh_sharma,place of birth,chemical
41448158-1,sebastian_schaffert,place of birth,trostberg
41509878-3,fays_alys_tennison,place of birth,cambridge
41642879-6,arab_emirates,place of birth,dubai
41719422-8,calvin,place of birth,calvin
41750884-1,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-2,bernhard_steffen,place of birth,kiel
41750884-3,bernhard_steffen,place of birth,kiel
41750884-4,bernhard_steffen,place of birth,kiel
41900422-1,john_barry,place of birth,ireland
41900422-3,john_barry,place of birth,ireland
41900422-3,william_john_barry,place of birth,ireland
41900422-3,william_john_barry,place of birth,ireland
41900422-4,john_barry,place of birth,ireland
41900422-4,william_john_barry,place of birth,ireland
41900422-4,william_john_barry,place of birth,ireland
41900422-5,john_barry,place of birth,ireland
41921046-1,józef_werewka,place of birth,jasień
41921046-3,józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-3,jan_józef_werewka,place of birth,jasień
41921046-4,józef_werewka,place of birth,jasień
41921046-4,jan_józef_werewka,place of birth,jasień
41949491-3,john_maltese,place of birth,middletown
42099448-3,nana_efua_bedwei,place of birth,lagos
42099448-5,farida_nana_efua_bedwei,place of birth,ghana
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-2,neil_goldberg,place of birth,long_island
42558118-3,neil_goldberg,place of birth,long_island
42558118-3,neil_goldberg,place of birth,long_island
42607840-4,carl,place of birth,easton
42842133-15,alexander,place of birth,new_york_city
43029598-3,afzal_upal,place of birth,pakistan
43530640-1,aaron_tropp,place of birth,austin
43530640-1,joel_aaron_tropp,place of birth,austin
43530640-3,aaron_tropp,place of birth,austin
43530640-3,joel_aaron_tropp,place of birth,austin
43530640-4,aaron_tropp,place of birth,austin
43530640-4,joel_aaron_tropp,place of birth,austin
43530640-5,aaron_tropp,place of birth,austin
43530640-6,aaron_tropp,place of birth,austin
43530640-8,aaron_tropp,place of birth,austin
43530640-8,joel_aaron_tropp,place of birth,austin
43530640-9,joel_aaron_tropp,place of birth,austin
43530640-11,aaron_tropp,place of birth,austin
43530640-11,joel_aaron_tropp,place of birth,austin
43530640-14,aaron_tropp,place of birth,austin
43530640-15,joel_aaron_tropp,place of birth,austin
43530640-16,joel_aaron_tropp,place of birth,austin
43530640-16,joel_aaron_tropp,place of birth,austin
43530640-17,aaron_tropp,place of birth,austin
43530640-18,aaron_tropp,place of birth,austin
43530640-19,joel_aaron_tropp,place of birth,austin
43555651-1,elżbieta_orłowska,place of birth,warsaw
43555651-1,maria_elżbieta_orłowska,place of birth,warsaw
43555651-1,maria_elżbieta_orłowska,place of birth,warsaw
43555651-1,maria_elżbieta_orłowska,place of birth,warsaw
43555651-1,maria_elżbieta_orłowska,place of birth,warsaw
43555651-3,elżbieta_orłowska,place of birth,warsaw
43555651-3,maria_elżbieta_orłowska,place of birth,warsaw
43555651-3,maria_elżbieta_orłowska,place of birth,warsaw
43555651-4,maria_elżbieta_orłowska,place of birth,warsaw
43555651-4,maria_elżbieta_orłowska,place of birth,warsaw
43555651-4,maria_elżbieta_orłowska,place of birth,warsaw
43555651-4,maria_elżbieta_orłowska,place of birth,warsaw
43555651-4,maria_elżbieta_orłowska,place of birth,warsaw
43555651-4,maria_elżbieta_orłowska,place of birth,warsaw
43555651-5,elżbieta_orłowska,place of birth,warsaw
43555651-8,maria_elżbieta_orłowska,place of birth,warsaw
43555651-8,maria_elżbieta_orłowska,place of birth,warsaw
43555651-9,elżbieta_orłowska,place of birth,warsaw
43648789-3,dov_dori,place of birth,industrial
43648789-4,dov_dori,place of birth,united_states
44152621-3,sanghamitra_bandyopadhyay,place of birth,indian
44255751-3,pascal_kaufmann,place of birth,zurich
44388088-4,baburao_kekre,place of birth,india
44462309-4,alexander_sergei_tuzhilin,place of birth,new_york_university
44583632-3,singh_gill,place of birth,bareilly
44805159-3,ryszard,place of birth,kalusz
44807694-9,alice_silverberg,place of birth,numberland
44841951-3,nishan_canagarajah,place of birth,sri_lanka
44940088-2,jürgen_jasperneite,place of birth,nieheim
44940088-4,jürgen_jasperneite,place of birth,nieheim
44940088-7,jürgen_jasperneite,place of birth,nieheim
44940088-7,jürgen_jasperneite,place of birth,nieheim
44940088-7,jürgen_jasperneite,place of birth,nieheim
45046258-4,henry,place of birth,englishand
45088025-3,paul,place of birth,birmingham
45205362-1,johann_krämer,place of birth,berlin
45205362-3,johann_krämer,place of birth,berlin
45205362-3,bernd_johann_krämer,place of birth,berlin
45205362-3,bernd_johann_krämer,place of birth,berlin
45205362-3,bernd_johann_krämer,place of birth,berlin
45205362-3,bernd_johann_krämer,place of birth,berlin
45205362-4,bernd_johann_krämer,place of birth,berlin
45205362-4,bernd_johann_krämer,place of birth,berlin
45205362-4,bernd_johann_krämer,place of birth,berlin
45205362-5,johann_krämer,place of birth,berlin
45205362-6,johann_krämer,place of birth,berlin
45205362-8,bernd_johann_krämer,place of birth,berlin
45303887-4,waito_zue,place of birth,sichuan
45346467-2,gerard_kaper,place of birth,alkmaar
45346981-3,marcin_kamiński,place of birth,european
45440282-1,daniel_gross,place of birth,jerusalem
45482361-3,evelyn_olisakwe,place of birth,kano_state
45482361-3,ukamaka_evelyn_olisakwe,place of birth,nigeria
45482361-6,ukamaka_evelyn_olisakwe,place of birth,new_york_times
45482361-9,ukamaka_evelyn_olisakwe,place of birth,nigeria
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-3,rudolf_berghammer,place of birth,oberndorf
45592635-5,rudolf_berghammer,place of birth,oberndorf
45592635-6,rudolf_berghammer,place of birth,oberndorf
45592635-6,rudolf_berghammer,place of birth,oberndorf
45592635-7,rudolf_berghammer,place of birth,oberndorf
45592635-10,rudolf_berghammer,place of birth,oberndorf
45592635-10,rudolf_berghammer,place of birth,oberndorf
45592635-10,rudolf_berghammer,place of birth,oberndorf
45592635-10,rudolf_berghammer,place of birth,oberndorf
45661701-3,michael_wegner,place of birth,weinsberg
46199120-3,jan_kratochvíl,place of birth,elsevier
46374359-3,william_swain_cleveland_ii,place of birth,mathematics
46629927-3,erhard_robert_fernholz,place of birth,princeton
47004973-4,robert,place of birth,queens
47031463-3,trexler_iribe,place of birth,maryland
47031463-5,brendan_trexler_iribe,place of birth,sketchfab
47153257-4,rabana,place of birth,gaborone
47231026-3,fernando,place of birth,medellín
47231784-1,francisco_gonzalez_arce,place of birth,monterrey
47569234-3,david_bennett_madigan,place of birth,mathematics
47569234-12,bennett_madigan,place of birth,athlone
47580612-1,william_ian_gasarch,place of birth,ramsey
47714541-3,hilary,place of birth,cape_town
47761520-3,macaulay,place of birth,ibadan
47761520-5,annie_macaulay,place of birth,idibia
47761520-8,annie_macaulay,place of birth,atlanta
47855951-4,babachir_david_lawal,place of birth,engineering
47855951-6,babachir_david_lawal,place of birth,delta
47855951-11,david_lawal,place of birth,nigeria
47855951-11,babachir_david_lawal,place of birth,nigeria
47943370-1,oscar,place of birth,negros_occidental
47943370-1,oscar_h_ibarra,place of birth,negros_occidental
47943370-1,oscar_h_ibarra,place of birth,negros_occidental
47943370-1,oscar_h_ibarra,place of birth,negros_occidental
47943370-1,oscar_h_ibarra,place of birth,negros_occidental
47943370-3,oscar,place of birth,negros_occidental
47943370-4,oscar,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
47943370-4,oscar_h_ibarra,place of birth,negros_occidental
48208082-3,anne_gardner,place of birth,exeter
48208479-1,kim_binsted,place of birth,new_jersey
48208479-3,kim_binsted,place of birth,new_jersey
48208479-3,kim_binsted,place of birth,new_jersey
48208479-3,kim_binsted,place of birth,new_jersey
48208479-4,kim_binsted,place of birth,new_jersey
48208479-4,edinburgh_kim_binsted,place of birth,new_jersey
48208479-5,kim_binsted,place of birth,new_jersey
48208479-6,kim_binsted,place of birth,new_jersey
48208479-6,kim_binsted,place of birth,new_jersey
48208479-6,kim_binsted,place of birth,new_jersey
48208479-6,kim_binsted,place of birth,new_jersey
48208479-6,kim_binsted,place of birth,new_jersey
48208479-7,kim_binsted,place of birth,new_jersey
48208479-7,kim_binsted,place of birth,new_jersey
48324533-3,rakesh,place of birth,london
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48325437-3,harald_garcke,place of birth,bremerhaven
48439644-2,zhao_frsa,place of birth,qingdao
48439644-2,zhao_frsa,place of birth,qingdao
48439644-3,zhengxu_zhao,place of birth,qingdao
48439644-3,zhengxu_zhao,place of birth,qingdao
48439644-3,zhengxu_zhao,place of birth,qingdao
48439644-3,zhengxu_zhao,place of birth,qingdao
48439644-3,zhengxu_zhao,place of birth,qingdao
48439644-3,zhao_frsa,place of birth,qingdao
48439644-4,zhengxu_zhao,place of birth,qingdao
48439644-4,zhengxu_zhao,place of birth,qingdao
48439644-4,zhengxu_zhao,place of birth,qingdao
48439644-5,zhao_frsa,place of birth,qingdao
48439644-5,zhengxu_zhao,place of birth,qingdao
48439644-5,zhao_frsa,place of birth,qingdao
48439644-5,zhao_frsa,place of birth,qingdao
48439644-5,zhengxu_zhao,place of birth,qingdao
48439644-5,zhengxu_zhao,place of birth,qingdao
48471103-3,ruben_katsobashvili,place of birth,russia
48471103-3,ruben_katsobashvili,place of birth,chess
48754221-3,kumar_seth,place of birth,england
48983596-3,jon,place of birth,new_york_city
48983596-3,jon_price,place of birth,mathematics
48983596-9,jon_price,place of birth,major
48999978-4,yosuán_crespo,place of birth,havana
48999978-4,yosuán_crespo,place of birth,havana
48999978-4,yosuán_crespo,place of birth,havana
48999978-4,yosuán_crespo,place of birth,havana
48999978-5,yosuán_crespo,place of birth,havana
48999978-5,yosuán_crespo,place of birth,havana
48999978-7,yosuán_crespo,place of birth,havana
48999978-7,yosuán_crespo,place of birth,havana
48999978-9,yosuán_crespo,place of birth,havana
48999978-9,yosuán_crespo,place of birth,havana
48999978-11,yosuán_crespo,place of birth,havana
48999978-13,yosuán_crespo,place of birth,havana
49119294-3,martin,place of birth,jamaica
49168284-6,lalit,place of birth,kalyan
49481662-4,andreas_brandstädt,place of birth,arnstadt
49481662-4,andreas_brandstädt,place of birth,arnstadt
49481662-5,andreas_brandstädt,place of birth,arnstadt
49481662-6,andreas_brandstädt,place of birth,arnstadt
49481662-8,andreas_brandstädt,place of birth,arnstadt
49619136-3,audimulapu_suresh,place of birth,eleventh
49677766-3,jonathan_mueke,place of birth,nairobi
49677766-3,jonathan_mueke,place of birth,nairobi
49677766-3,jonathan_mueke,place of birth,nairobi
49677766-3,jonathan_mueke,place of birth,nairobi
49677766-3,jonathan_mueke,place of birth,nairobi
49677766-8,jonathan_mueke,place of birth,nairobi
49677766-9,jonathan_mueke,place of birth,nairobi
49714439-1,tauno_tapani_toivonen,place of birth,helsinki
49714439-3,tauno_tapani_toivonen,place of birth,helsinki
49714439-3,hannu_tauno_tapani_toivonen,place of birth,helsinki
49714439-5,tauno_tapani_toivonen,place of birth,helsinki
49714439-7,tauno_tapani_toivonen,place of birth,helsinki
49714439-7,hannu_tauno_tapani_toivonen,place of birth,helsinki
49714439-7,hannu_tauno_tapani_toivonen,place of birth,helsinki
49714439-8,tauno_tapani_toivonen,place of birth,helsinki
49714439-8,hannu_tauno_tapani_toivonen,place of birth,helsinki
49714439-8,hannu_tauno_tapani_toivonen,place of birth,helsinki
49982983-3,modar,place of birth,fez
50166376-7,ibrahim,place of birth,saudi_arabia
50187974-2,chris_mattmann,place of birth,action
50541921-3,yahuza_bello,place of birth,nassarawa
50574420-6,jeff_bussgang,place of birth,boston
50629801-7,rosemary_candlin,place of birth,liverpool
50631723-4,rick_rudeen,place of birth,australian
50717738-1,liu,place of birth,beijing
50717738-5,jean_liu,place of birth,beijing
50757527-3,magne_jørgensen,place of birth,software
50757527-8,magne_jørgensen,place of birth,journal
50944393-7,anne_rogers,place of birth,china
50995048-1,martin,place of birth,bayreuth
50995048-3,martin,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-3,martin_wirsing,place of birth,bayreuth
50995048-4,martin,place of birth,bayreuth
50995048-4,martin_wirsing,place of birth,bayreuth
50995048-4,martin_wirsing,place of birth,bayreuth
50995048-4,martin_wirsing,place of birth,bayreuth
50995048-4,martin_wirsing,place of birth,bayreuth
51083458-1,masuda,place of birth,hagi_city
51119970-3,keji_giwa,place of birth,nigeria
51162251-4,calum_chace,place of birth,ai
51162875-3,francisco_javier,place of birth,indian
51239375-3,remi,place of birth,france
51239375-3,remi,place of birth,paris
51239375-3,remi,place of birth,silicon
51239375-11,remi,place of birth,intel
51244418-3,john,place of birth,mathematics
51335617-3,jessica,place of birth,urbana
51342867-3,thomas_hamacher,place of birth,eschweiler
51342867-3,thomas_hamacher,place of birth,eschweiler
51342867-3,thomas_hamacher,place of birth,eschweiler
51342867-3,thomas_hamacher,place of birth,eschweiler
51342867-3,thomas_hamacher,place of birth,eschweiler
51342867-3,thomas_hamacher,place of birth,eschweiler
51485062-2,wael_abdulkader,place of birth,jordan
51485062-2,wael_abdulkader,place of birth,jordan
51485062-2,wael_abdulkader,place of birth,jordan
51485062-5,wael_abdulkader,place of birth,jordan
51485062-6,wael_abdulkader,place of birth,jordan
51485062-6,wael_abdulkader,place of birth,jordan
51485062-6,wael_abdulkader,place of birth,jordan
51485062-7,wael_abdulkader,place of birth,jordan
51546259-3,pandu,place of birth,madras
51561288-3,bevan_malone,place of birth,nelson
51561288-3,liam_bevan_malone,place of birth,stoke
51561288-7,liam_bevan_malone,place of birth,paralympic
51694863-1,edward_neuman,place of birth,rydułtowy
52025159-11,yaniv_altshuler,place of birth,social_networks
52041825-3,tina_l_podlodowski,place of birth,seattle
52168521-3,kochavy_יורם_כוכבי,place of birth,israel
52168521-7,medley_yoram_kochavy,place of birth,round
52209729-1,david_isaac_murray,place of birth,silicon_valley
52396374-3,naveen_garg,place of birth,max
52419994-3,sorin,place of birth,bucharest
52480631-3,aleksandre_jejelava,place of birth,project
52480631-6,aleksandre_jejelava,place of birth,georgian
52515228-1,rachel_sibande,place of birth,lilongwe
52515228-1,rachel_sibande,place of birth,lilongwe
52515228-2,rachel_sibande,place of birth,lilongwe
52515228-4,rachel_sibande,place of birth,lilongwe
52515228-4,rachel_sibande,place of birth,lilongwe
52515228-8,rachel_sibande,place of birth,lilongwe
52515228-8,rachel_sibande,place of birth,lilongwe
52713583-5,viral_v_acharya,place of birth,new_york_university
52713583-5,viral_v_acharya,place of birth,banking
52943025-3,kennedy_katebalirwe,place of birth,ibanda
52943025-6,zziwa_kennedy_katebalirwe,place of birth,gayaza
52943025-11,zziwa_kennedy_katebalirwe,place of birth,beijing
53517940-9,nate_martin,place of birth,new_york_times
53721826-4,joshi,place of birth,new_delhi
53736200-1,yaochu,place of birth,wujiang
53755716-2,sharma,place of birth,delhi
53930894-3,kathleen_fontaine,place of birth,science
53930894-3,kathleen_fontaine,place of birth,public
53930894-3,kathleen_fontaine,place of birth,public
54399400-3,james_henry_lau_yee_cheung,place of birth,hong_kong
54513670-12,john_wooldridge,place of birth,wakefield
54611775-3,julia,place of birth,east_berlin
54660321-3,tom_jubert,place of birth,philosophy
54660321-6,tom_jubert,place of birth,develop_online
54819266-3,dominique_faugeras,place of birth,france
54933670-3,randa,place of birth,jerusalem
54982692-1,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-2,pavol_pavlis,place of birth,bratislava
54982692-5,pavol_pavlis,place of birth,bratislava
54982692-7,pavol_pavlis,place of birth,bratislava
54982692-7,pavol_pavlis,place of birth,bratislava
54982692-9,robert_fico_pavol_pavlis,place of birth,bratislava
54982692-9,pavol_pavlis,place of birth,bratislava
55065953-3,wang_xiaochuan,place of birth,chengdu
55081129-1,wang,place of birth,anhui
55081129-1,wang,place of birth,anhui
55081129-1,wang,place of birth,anhui
55081129-2,wang,place of birth,anhui
55081129-2,wang,place of birth,anhui
55081129-2,wang,place of birth,anhui
55081129-2,wang,place of birth,anhui
55081129-2,wang,place of birth,anhui
55081129-2,wang,place of birth,anhui
55081129-3,wang,place of birth,anhui
55081129-3,wang,place of birth,anhui
55081129-3,kukles,place of birth,anhui
55081129-3,wang,place of birth,anhui
55081129-4,wang,place of birth,anhui
55081129-5,wang,place of birth,anhui
55193707-12,ali_almossawi,place of birth,san
55194684-3,rogati,place of birth,romania
55209041-3,michaelson_frse,place of birth,east
55580151-5,adrianne_ho,place of birth,toronto
55700462-8,kevin_b_ford,place of birth,green
55774005-3,thelma_okoduwa_ojiji,place of birth,punch
55774005-3,okoduwa_ojiji,place of birth,nollywood
55798448-3,baskar,place of birth,kannur
55895370-3,haraya_makama,place of birth,jos
55905013-9,jorge_nocedal,place of birth,nocedal
55932044-3,resnick,place of birth,michigan
56104709-3,ernest,place of birth,beijing
56561750-3,alex_epstein,place of birth,hollywood
56585156-3,jan_o_korbel,place of birth,bioethics
56795146-3,matthew_berkey,place of birth,matthew_berkey
56795146-8,matthew_berkey,place of birth,poker
56795146-11,matthew_berkey,place of birth,poker
56884970-1,farlowe_brock,place of birth,bronxville
56884970-1,jeffrey_farlowe_brock,place of birth,bronxville
56884970-1,jeffrey_farlowe_brock,place of birth,bronxville
56884970-2,jeffrey_farlowe_brock,place of birth,bronxville
56884970-2,jeffrey_farlowe_brock,place of birth,bronxville
56884970-2,jeffrey_farlowe_brock,place of birth,bronxville
56884970-3,jeffrey_farlowe_brock,place of birth,bronxville
56884970-5,farlowe_brock,place of birth,bronxville
56884970-5,jeffrey_farlowe_brock,place of birth,bronxville
56884970-6,farlowe_brock,place of birth,bronxville
56884970-6,jeffrey_farlowe_brock,place of birth,bronxville
56884970-6,jeffrey_farlowe_brock,place of birth,bronxville
56884970-7,farlowe_brock,place of birth,bronxville
56884970-7,jeffrey_farlowe_brock,place of birth,bronxville
56884970-8,jeffrey_farlowe_brock,place of birth,bronxville
56884970-8,jeffrey_farlowe_brock,place of birth,bronxville
56884970-8,jeffrey_farlowe_brock,place of birth,bronxville
56884970-9,farlowe_brock,place of birth,bronxville
56884970-9,jeffrey_farlowe_brock,place of birth,bronxville
56884970-10,farlowe_brock,place of birth,bronxville
56884970-12,farlowe_brock,place of birth,bronxville
56884970-13,brock_jeffrey_farlowe_brock,place of birth,bronxville
56907474-1,dan_r_olsen,place of birth,brigham
56907474-1,dan_r_olsen,place of birth,brigham
57379427-6,matthias_nießner,place of birth,matthias
57467902-1,yurievich_noskov,place of birth,oktyabrsky
57467902-3,yurievich_noskov,place of birth,oktyabrsky
57467902-4,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-4,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-5,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-6,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-6,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-7,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-8,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-9,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-10,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-11,konstantin_yurievich_noskov,place of birth,oktyabrsky
57467902-12,konstantin_yurievich_noskov,place of birth,oktyabrsky
57604974-3,ujjwal_maulik,place of birth,physics
57742309-1,serge_faguet,place of birth,silicon_valley
57742309-10,serge_faguet,place of birth,moscow
57780908-2,werner_zorn,place of birth,frankfurt
57780908-4,werner_zorn,place of birth,frankfurt
57780908-4,werner_zorn,place of birth,frankfurt
57780908-4,werner_zorn,place of birth,frankfurt
57780908-4,werner_zorn,place of birth,frankfurt
57780908-5,werner_zorn,place of birth,frankfurt
57780908-5,werner_zorn,place of birth,frankfurt
57780908-5,werner_zorn,place of birth,frankfurt
57780908-5,werner_zorn,place of birth,frankfurt
57780908-5,werner_zorn,place of birth,frankfurt
57780908-5,werner_zorn,place of birth,frankfurt
57780908-6,werner_zorn,place of birth,frankfurt
57780908-7,werner_zorn,place of birth,frankfurt
57780908-7,werner_zorn,place of birth,frankfurt
57780908-8,werner_zorn,place of birth,frankfurt
57780908-8,werner_zorn,place of birth,frankfurt
57984019-3,ali_adan,place of birth,mombasa
58125242-3,peter_druschel,place of birth,bad
58125242-3,peter_druschel,place of birth,bad
58125242-3,peter_druschel,place of birth,bad
58125242-3,peter_druschel,place of birth,bad
58125242-4,peter_druschel,place of birth,bad
58125242-4,peter_druschel,place of birth,bad
58125242-4,peter_druschel,place of birth,bad
58125242-4,peter_druschel,place of birth,bad
58125242-4,peter_druschel,place of birth,bad
58125242-4,peter_druschel,place of birth,bad
58126489-17,kshitij_patwardhan,place of birth,marathi
58482557-1,adebayo_ismail_adewusi,place of birth,oyo_state
58482557-6,adebayo_ismail_adewusi,place of birth,japan
58586082-1,amharic,place of birth,ethiopia
58586082-3,amharic,place of birth,harar
58586082-3,amharic,place of birth,betelhem
58586082-5,amharic,place of birth,betelhem
58692679-3,elizabeth_boden,place of birth,swansea
58692679-3,anne_elizabeth_boden,place of birth,swansea
58692679-14,anne_elizabeth_boden,place of birth,austrian
58710459-6,gómez_pérez,place of birth,azuaga
58716024-1,lora_aroyo,place of birth,bulgaria
58716024-1,lora_aroyo,place of birth,bulgaria
58716024-1,lora_aroyo,place of birth,bulgaria
58716024-1,lora_aroyo,place of birth,bulgaria
58716024-1,lora_aroyo,place of birth,bulgaria
58716024-2,lora_aroyo,place of birth,bulgaria
58716024-2,lora_aroyo,place of birth,bulgaria
58716024-3,lora_aroyo,place of birth,bulgaria
58716024-4,lora_aroyo,place of birth,bulgaria
58716024-4,lora_aroyo,place of birth,bulgaria
58716024-4,lora_aroyo,place of birth,bulgaria
58716024-5,lora_aroyo,place of birth,bulgaria
58795352-3,margaret,place of birth,springfield
58828437-3,gilchrist_ii,place of birth,detroit
58828437-3,garlin_gilchrist_ii,place of birth,united_states
58828437-5,garlin_gilchrist_ii,place of birth,washington
58902618-1,denis_burgarella,place of birth,marseille
58902618-1,denis_burgarella,place of birth,marseille
58902618-1,denis_burgarella,place of birth,marseille
58902618-3,denis_burgarella,place of birth,marseille
58902618-3,denis_burgarella,place of birth,marseille
58902618-3,denis_burgarella,place of birth,marseille
58902618-5,denis_burgarella,place of birth,marseille
58902618-5,denis_burgarella,place of birth,marseille
58945261-3,izrailov,place of birth,united_states
58945261-3,izrailov,place of birth,women
59095213-2,richard,place of birth,denver
59170014-3,nie_chenxi,place of birth,chenxi
59172320-3,pesce_mattos,place of birth,são_paulo
59213830-3,shu_hoong,place of birth,singapore
59213830-5,yong_shu_hoong,place of birth,new_wave
59213830-9,shu_hoong,place of birth,asia
59365529-1,ireneusz_rybiński,place of birth,warsaw
59365529-3,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-3,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-3,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-3,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-4,ireneusz_rybiński,place of birth,warsaw
59365529-4,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-4,eastern_europe,place of birth,warsaw
59365529-4,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-5,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-5,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-5,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-5,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-8,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-8,krzysztof_ireneusz_rybiński,place of birth,warsaw
59365529-8,krzysztof_ireneusz_rybiński,place of birth,warsaw
60054309-3,yissachar_merzbach,place of birth,paris
60100206-3,abdigani_diriye,place of birth,advanced
60227922-6,muhammad_hamza_shafqaat,place of birth,pakistan
60227922-6,muhammad_hamza_shafqaat,place of birth,sindh
60227922-6,muhammad_hamza_shafqaat,place of birth,larkana
60338688-3,bubacarr,place of birth,gambia
60550327-4,radhika_gupta,place of birth,pakistan
